"kinase","cond_1_1","cond_2_1","cond_3_1","cond_4_1","cond_5_1","cond_6_1","cond_7_1","cond_8_1","cond_32_12","cond_33_12","cond_37_15","cond_38_16","cond_39_16","cond_40_16","cond_41_17","cond_42_17","cond_43_17","cond_62_19","cond_63_19","cond_64_19","cond_62_20","cond_63_20","cond_64_20","cond_80_21","cond_81_21","cond_82_21","cond_80_22","cond_84_22","cond_85_22","cond_24_24","cond_89_24","cond_90_25","cond_91_25","cond_92_25","cond_93_25","cond_94_25","cond_95_25","cond_96_25","cond_238_26","cond_100_27","cond_101_27","cond_98_27","cond_99_27","cond_106_29","cond_107_29","cond_108_29","cond_109_29","cond_121_35","cond_122_36","cond_123_37","cond_124_37","cond_125_37","cond_129_39","cond_34_39","cond_35_39","cond_130_40","cond_133_43","cond_134_44","cond_135_44","cond_136_44","cond_44_45","cond_45_45","cond_46_45","cond_47_45","cond_48_45","cond_49_45","cond_50_45","cond_51_45","cond_52_45","cond_53_45","cond_54_45","cond_55_45","cond_56_45","cond_57_45","cond_58_45","cond_59_45","cond_60_45","cond_61_45","cond_22_46","cond_23_46","cond_24_46","cond_26_46","cond_27_46","cond_28_46","cond_29_46","cond_137_47","cond_138_47","cond_139_47","cond_140_47","cond_141_47","cond_142_48","cond_143_48","cond_142_51","cond_143_51","cond_144_52","cond_144_53","cond_144_54","cond_149_56","cond_151_56","cond_155_58","cond_156_58","cond_157_58","cond_158_59","cond_159_59","cond_160_59","cond_161_60","cond_161_61","cond_183_62","cond_184_62","cond_191_64","cond_192_64","cond_193_64","cond_191_65","cond_192_65","cond_193_65","cond_191_66","cond_192_66","cond_193_66","cond_194_67","cond_195_67","cond_196_67","cond_197_67","cond_198_67","cond_199_67","cond_194_68","cond_195_68","cond_196_68","cond_197_68","cond_198_68","cond_199_68","cond_216_72","cond_217_72","cond_218_72","cond_219_72","cond_220_72","cond_221_72","cond_222_72","cond_223_72","cond_224_72","cond_225_72","cond_226_72","cond_227_72","cond_228_73","cond_229_73","cond_230_73","cond_231_73","cond_232_74","cond_233_75","cond_234_75","cond_235_75"
"PRKD3",1.02227639471115,-0.436518914605589,0.421360790031928,0.434152181326482,0.605548319173784,0.401209493236885,0.72584215073632,1.18045606445813,NA,NA,NA,-0.396855627379818,-1.22914798835786,-0.411168274405793,-0.394694953858891,0.714442690992226,1.10790539730952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.30715308072277,-0.954677021213343,-0.430626090384954,-0.756961951313706,0.559090917934782,-0.486782399932061,-0.560667306169737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PRKG1",1.88605664769316,0.259637310505756,0.578396073130169,0.818156412055227,0.790484985457369,0.812479279163537,0.381951903287907,0.728158393463501,-0.246416941107093,-0.705533773838407,-0.51427857351842,NA,NA,NA,0.66354026615147,2.39794000867204,0.943095148663527,-0.552841968657781,1.95860731484178,0.127261172527331,0.228412519118745,1.27572413039921,0.192464971931147,1.20065945054642,-1.60205999132796,-3,1.14266750356873,3,0.995678626217357,-0.0969100130080564,0.829738284605043,0.899629454882437,-0.632644078973981,-0.98296666070122,-0.324221658325915,-0.397940008672038,-0.200659450546418,-0.84163750790475,0.424812155072339,1.24412514432751,0.826813731587726,2.30102999566398,1.3767507096021,NA,NA,NA,NA,-0.422508200162775,0.465973893943865,-0.801342913045577,0.730487055782084,0.96657624451305,0.616184634019569,0.407823242604133,0.565431095965801,1.01772876696043,1.3767507096021,-0.795880017344075,-0.3585258894959,0.73754891026957,0.562249437179612,0.201349354554731,1.60205999132796,1.22914798835786,-0.645891560852599,2.04575749056068,-0.294136287716081,0.258060922270801,1.42021640338319,0.742321425130815,-1.36653154442041,1.72124639904717,-0.728158393463501,-2.30102999566398,1.92081875395238,2.22184874961636,-1.53760200210104,3,-0.801342913045577,1.18045606445813,-1.4089353929735,-0.20690839982342,0.549750891680639,0.161780778092374,0.139661993429006,-0.943095148663527,-0.542118103266008,0.455931955649724,-1.20065945054642,-0.400116927926312,1.05551732784983,0.627087997029893,1.52287874528034,-3,0.215382707367125,0.149353764816933,1.55284196865778,0.586700235918748,0.818156412055227,1.05551732784983,0.782516055786094,0.903089986991944,0.913640169325252,1.19382002601611,1.60205999132796,-1.20065945054642,-0.490797477668897,0.703334809738469,0.847711655616944,0.16304326294045,0.313363730737707,0.319664486585437,1.03621217265444,0.698970004336019,0.3585258894959,2.15490195998574,0.609064892896621,-0.326979092871104,-0.242603971206976,-1.10790539730952,0.667561540084395,1.49485002168009,0.336299074610352,0.772113295386326,1.20760831050175,-0.896196279044043,0.892790030352132,1.46852108295774,-0.98296666070122,0.651695136951839,0.610833915635468,NA,-0.774690718274137,-1.43179827593301,-0.79317412396815,-0.735182176990464,-0.73754891026957,NA,-1.30980391997149,NA,-0.414539270491499,-0.322393047279507,0.368556230986828,-0.954677021213343,0.935542010773082,0.533132379645891,1.30102999566398,0.347753658996677,0.300162274132754,-0.580044251510242
"PRKG2",NA,NA,NA,NA,0.512861624522813,1.43179827593301,-0.692503962086787,0.809668301829709,NA,NA,-0.543633966870957,NA,NA,NA,NA,NA,NA,-0.449771646944906,-0.769551078621726,0.515700160653214,0.204815410317576,0.33161408331,0.612610173661271,NA,NA,NA,NA,NA,NA,-0.359518563029578,-0.359518563029578,0.978810700930062,-0.806875401645538,-1.00877392430751,-0.913640169325252,-0.575118363368933,-0.397940008672038,-0.73754891026957,0.399027104313252,1.00436480540245,0.876148359032914,1.14266750356873,1.32790214206428,NA,NA,NA,NA,NA,0.730487055782084,NA,NA,NA,1.06048074738138,0.749579997691106,0.468521082957745,0.380906669373257,0.645891560852599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.688246138944246,-0.449771646944906,NA,NA,NA,-0.248720896016658,2.69897000433602,-0.647817481888638,1.06550154875643,0.609064892896621,-1.08618614761628,0.709965388637482,0.924453038607469,0.539102157243452,1.03621217265444,0.931814138253838,-0.525783735923745,0.415668775632469,-0.835647144215563,0.302770657240282,-1.48148606012211,0.277366077466188,0.436518914605589,NA,NA,NA,-0.511449283499556,0.406713932979543,0.444905551421681,0.534617148551582,1.00877392430751,1.31875876262441,-0.826813731587726,-1.38721614328026,NA,NA,0.511449283499556,0.182434630440219,0.265200170411153,1.76955107862173,0.764471553092451,0.560667306169737,-1.79588001734408,-0.505845405981557,-0.732828271596986,-0.322393047279507,0.995678626217357,1.27572413039921,1.25963731050576,0.75448733218585,0.863279432843593,0.609064892896621,0.653647025549361,0.777283528852417,1.04095860767891,0.785156151952302,0.801342913045577,0.528708288941061,NA,-0.357535479757879,NA,-0.485452247339714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.444905551421681,NA,NA,-1.09151498112135
"PTK2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.74472749489669,0.442492798094342,2.09691001300806,0.673664139071249,0.530177984021837,0.576754126063192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.578396073130169,0.324221658325915,0.324221658325915,0.437707135543525,0.474955192963155,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.01772876696043,0.673664139071249,0.721246399047171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.29242982390206,0.534617148551582,NA,NA,0.314258261397736,0.576754126063192,0.370590400897281,1.72124639904717,0.505845405981557,0.557520230935551,1.1249387366083,NA,NA,1.85387196432176,-0.515700160653214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.449771646944906,-0.392544976785331,-0.714442690992226,0.339134521996131,0.876148359032914,-0.349692476868063,0.818156412055227,0.326979092871104,0.801342913045577,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.54515513999149,NA,0.504455662453552,NA,-0.583359492661719,NA,NA,NA,NA,NA,NA,NA,NA
"PTK6",NA,NA,NA,NA,1.08092190762393,2.39794000867204,-0.361510743045363,-0.303643611266668,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.69897000433602,0.412289034981089,2.69897000433602,0.709965388637482,0.539102157243452,0.554395796726402,3,NA,NA,NA,NA,NA,NA,NA,-0.293282217663241,NA,-0.381951903287907,NA,-0.617982957425132,-0.447331783887807,-0.752026733638193,0.562249437179612,0.34008379993015,0.306273051076353,0.393618634889395,0.448550002027125,1.20760831050175,-0.468521082957745,NA,NA,NA,NA,NA,NA,NA,-1.58502665202918,0.317854923626168,1.49485002168009,-0.777283528852417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.450996737974212,-0.586700235918748,NA,NA,NA,NA,-1.21467016498923,0.517126416391246,NA,NA,0.321481620959886,0.54515513999149,0.373659632624958,1.72124639904717,0.478861916295964,0.583359492661719,1.13667713987954,-0.411168274405793,0.289036881004724,1.65757731917779,-0.476253533188435,NA,NA,NA,NA,-0.519993057042849,NA,NA,NA,NA,NA,NA,-0.525783735923745,NA,NA,NA,-0.645891560852599,-0.370590400897281,-0.85078088734462,0.326979092871104,0.835647144215563,-0.368556230986828,0.744727494896694,0.274088367704952,0.790484985457369,NA,NA,NA,NA,0.413412695328245,NA,0.730487055782084,0.655607726314889,0.357535479757879,0.33161408331,0.536107011014093,0.590066876668705,NA,NA,NA,NA,NA,NA,NA,-0.536107011014093,NA,0.501689446210399,NA,-0.568636235841013,NA,NA,NA,NA,NA,NA,NA,NA
"RAF1",-0.764471553092451,-0.474955192963155,-0.318758762624413,-0.555955204081924,-0.406713932979543,NA,0.75448733218585,NA,NA,NA,1.42021640338319,-1.44369749923271,-0.347753658996677,-0.508638306165727,-0.510041520575165,-0.213958789757446,-0.632644078973981,-0.679853713888946,0.180456064458131,0.571865205971211,-1.04575749056068,-0.686132779630847,0.962573502059376,NA,NA,NA,NA,NA,NA,-1.35654732351381,-0.243363891754152,1.09691001300806,-0.995678626217357,0.210419287835575,-0.129011186239425,0.562249437179612,0.236572006437063,0.533132379645891,-0.333482019445119,NA,NA,NA,NA,NA,NA,NA,NA,0.446116973356126,NA,NA,0.454692883534176,NA,-1.32790214206428,-0.302770657240282,-0.393618634889395,0.801342913045577,0.531652669587843,NA,NA,NA,-0.856985199745905,-0.603800652904264,1.00877392430751,0.853871964321762,-0.772113295386326,-0.512861624522813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.52287874528034,-0.467245621007502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.903089986991944,0.498940737782248,NA,NA,0.137272471682025,0.539102157243452,0.460923901207223,-1.01322826573376,0.492144128304169,NA,NA,NA,-1.30980391997149,-1.25963731050576,-0.94692155651658,-0.391473966422806,-0.625251653989896,NA,NA,1.03151705144606,0.747146969020107,0.462180904926726,0.20551195334083,0.549750891680639,0.428291168191312,-0.0996328713435297,0.478861916295964,0.531652669587843,-1.20760831050175,1.50863830616573,1.38721614328026,1.15490195998574,0.97061622231479,0.105130343254747,0.238072161579471,0.195179321278838,0.173925197299174,0.0974532206860086,0.158640529545145,0.174573882232177,-0.659555885159882,2.52287874528034,-1.08092190762393,-0.253365801062421,-1.52287874528034,1.23657200643706,-0.473660722610156,0.655607726314889,0.730487055782084,-1.35654732351381,1.58502665202918,-0.782516055786094,0.349692476868063,0.958607314841775,-1.50863830616573,-1.88605664769316,0.429457060118102,0.387216143280265,0.605548319173784,0.602059991327962
"RET",NA,NA,NA,NA,NA,NA,NA,NA,-0.362510270487489,-0.84163750790475,NA,NA,NA,NA,2.09691001300806,-0.649751981665837,2.69897000433602,-0.782516055786094,-0.638272163982407,0.336299074610352,-1.33724216831843,0.701146923590293,2.09691001300806,1.01322826573376,0.924453038607469,-1.25963731050576,1.76955107862173,1.85387196432176,-0.485452247339714,0.712198270069774,NA,NA,1.18708664335714,-3,0.565431095965801,0.732828271596986,0.978810700930062,NA,-1.53760200210104,-1.42021640338319,-1.16115090926274,0.490797477668897,0.382999658879101,3,-1.05551732784983,NA,NA,0.673664139071249,1.48148606012211,NA,NA,NA,-0.313363730737707,0.910094888560602,0.359518563029578,-0.302770657240282,1.53760200210104,-0.661543506395395,-0.45717457304082,-0.860120913598763,1.92081875395238,2.30102999566398,1.63827216398241,1.48148606012211,2.52287874528034,1.33724216831843,-0.351639989019068,1.39794000867204,2,2.04575749056068,3,1.76955107862173,-0.407823242604133,1.88605664769316,1.74472749489669,1.4089353929735,3,1.88605664769316,-0.91721462968355,0.325138859262188,NA,-0.580044251510242,0.437707135543525,3,NA,3,3,3,0.671620396561262,-1.00877392430751,0.866461091629782,-0.450996737974212,3,0.856985199745905,0.422508200162775,-0.262012673666569,1.27572413039921,-0.417936637088291,-0.795880017344075,-0.471083299722345,-0.333482019445119,-0.336299074610352,-0.424812155072339,-0.567030709125594,-0.829738284605043,-0.610833915635468,-0.319664486585437,NA,NA,1.76955107862173,1.69897000433602,0.6345120151091,1.24412514432751,2.09691001300806,1.69897000433602,0.96657624451305,3,0.935542010773082,-1.32790214206428,1.69897000433602,-0.590066876668705,-0.3585258894959,-0.247951552180562,-0.474955192963155,-1.2839966563652,1.74472749489669,-0.844663962534938,-0.287350298372789,-0.462180904926726,-0.349692476868063,-0.728158393463501,-1.25963731050576,3,2.22184874961636,2.39794000867204,0.386158178123931,-0.401209493236885,-1.2518119729938,0.707743928643524,1.53760200210104,-0.856985199745905,0.204815410317576,NA,NA,NA,NA,NA,NA,NA,1.44369749923271
"ROCK1",0.335358024443874,0.438898616350944,0.85078088734462,0.549750891680639,-0.185086818724926,0.518557371497695,0.935542010773082,1.21467016498923,-1.30102999566398,0.266000713461613,0.950781977329818,NA,NA,NA,-1.00436480540245,1.56863623584101,0.30189945437661,-0.821023052706831,-0.1890957193313,0.33161408331,0.508638306165727,0.200659450546418,1.03151705144606,NA,NA,NA,NA,NA,NA,0.749579997691106,-0.533132379645891,0.223298816011589,-1.56863623584101,-0.165579296318467,-0.801342913045577,1.13667713987954,-0.600326278518962,-0.730487055782084,-0.718966632752272,0.467245621007502,0.25649023527157,0.739928612014925,0.54515513999149,NA,NA,-0.798602875679548,1.69897000433602,0.501689446210399,1.17392519729917,0.943095148663527,0.665546248849069,0.423658649794207,-0.282329496997738,-0.391473966422806,-0.856985199745905,0.785156151952302,-0.333482019445119,NA,NA,NA,-1.17392519729917,-0.625251653989896,-0.33161408331,-1.14266750356873,-0.675717544702307,-1.60205999132796,0.655607726314889,-0.583359492661719,-0.627087997029893,-0.330683119433888,-1.06048074738138,-2.30102999566398,0.6345120151091,-1.48148606012211,-2,-0.406713932979543,-1.92081875395238,-3,-1.82390874094432,1.46852108295774,-0.860120913598763,3,0.346787486224656,0.537602002101044,-0.536107011014093,-0.534617148551582,-0.404503778174426,0.469800301796918,1.19382002601611,0.812479279163537,-0.847711655616944,-0.467245621007502,NA,NA,0.0604807473813815,0.371611069949688,0.417936637088291,NA,NA,-0.596879478824182,0.380906669373257,1.00436480540245,-1.30980391997149,-1.2839966563652,-1.01772876696043,-0.348721986001856,-1.00436480540245,0.46344155742847,-0.636388020107856,0.323306390375133,-0.128427064454121,-0.18309616062434,0.649751981665837,1.07058107428571,0.317854923626168,0.231361898752386,0.0476919903378748,1.33724216831843,1.58502665202918,0.906578314837765,0.404503778174426,0.460923901207223,0.259637310505756,0.30715308072277,0.570247719997592,0.428291168191312,0.175874166083451,0.435333935747911,0.694648630553376,0.351639989019068,-0.45717457304082,1.26760624017703,1.76955107862173,-0.158015195409886,-1.26760624017703,0.305394801066431,-0.537602002101044,1.13076828026902,0.109020403010311,-1.34678748622466,-0.191114132640188,0.320572103387881,0.192464971931147,1.35654732351381,-1.42021640338319,-1.2839966563652,0.804100347590766,NA,NA,NA
"ROCK2",NA,NA,NA,NA,-0.384049948343599,NA,0.7594507517174,NA,NA,NA,1.48148606012211,NA,NA,NA,0.342944147142896,-0.330683119433888,-0.636388020107856,-0.348721986001856,-0.892790030352132,0.555955204081924,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.447331783887807,-0.54515513999149,0.98296666070122,0.533132379645891,-0.314258261397736,0.585026652029182,1.61978875828839,0.30803489723264,0.54515513999149,-0.364516253185088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.357535479757879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.920818753952375,-0.474955192963155,NA,NA,NA,0.97469413473523,NA,NA,NA,NA,NA,NA,-1.50863830616573,-1.42021640338319,-0.910094888560602,-0.696803942579511,-0.869666231504994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.935542010773082,0.600326278518962,0.906578314837765,0.343901797987168,0.507239610973163,0.314258261397736,0.429457060118102,0.35261702988538,0.380906669373257,0.399027104313252,0.360513510731414,-1.39794000867204,-0.595166283380062,2.52287874528034,-1.03621217265444,-0.54821356447571,-1.4089353929735,1.2518119729938,0.504455662453552,1.63827216398241,-0.665546248849069,-2.09691001300806,-1.69897000433602,-0.756961951313706,0.359518563029578,1.00436480540245,-1.4089353929735,-1.92081875395238,NA,NA,NA,NA
"RPS6KA1",3,2.69897000433602,0.517126416391246,0.79317412396815,1.42021640338319,2,1.2518119729938,0.250263684430939,-2.69897000433602,-1.23657200643706,-0.161150909262745,-0.661543506395395,-0.20551195334083,0.410050398674292,0.42712839779952,-0.350665141287858,-0.517126416391246,-2.30102999566398,2.52287874528034,2.30102999566398,-2.22184874961636,-0.199970640755866,2.09691001300806,0.373659632624958,0.300162274132754,0.98296666070122,0.464705879957229,0.681936665037238,-0.838631997765025,0.0467236633326956,-2.22184874961636,0.204815410317576,-0.581698708680255,0.0835460514500749,-0.229884705212898,-0.312471038785366,-0.401209493236885,0.0936649581949093,1.15490195998574,0.823908740944319,-0.238072161579471,0.262012673666569,0.2518119729938,-0.195179321278838,0.555955204081924,0.821023052706831,1.03621217265444,0.0996328713435297,0.18111458540599,0.159266765388193,0.101274818410506,0.860120913598763,-0.536107011014093,0.305394801066431,0.309803919971486,1,0.0545314148681803,0.876148359032914,0.270025714300444,-1.16115090926274,1.76955107862173,0.497572880015567,0.756961951313706,0.522878745280338,-0.218963061378868,0.692503962086787,-0.262012673666569,-0.609064892896621,1.32790214206428,1.13076828026902,-0.943095148663527,0.447331783887807,-0.995678626217357,-0.679853713888946,0.405607449624573,0.34008379993015,-2.04575749056068,-0.460923901207223,-0.853871964321762,-1.35654732351381,0.213958789757446,-1.45593195564972,0.134303940083929,0.688246138944246,-0.906578314837765,0.486782399932061,0.525783735923745,0.605548319173784,0.301029995663981,-0.419075024324381,0.94692155651658,0.549750891680639,0.962573502059376,0.455931955649724,1.95860731484178,3,0.0830199526796178,-0.1791420105603,1.92081875395238,0.321481620959886,0.278189384787453,0.931814138253838,0.787812395596042,-0.224025668870631,0.388276691992658,-1.01772876696043,-1.49485002168009,-0.480172006224281,-0.462180904926726,0.416801226031377,0.96657624451305,1.0268721464003,0.0123337350737254,0.142064735280571,0.0840727883028842,-0.54515513999149,0.46344155742847,0.277366077466188,0.464705879957229,0.126679398184601,1.19382002601611,0.978810700930062,0.832682665251824,0.187755303199631,0.521433504406157,0.886056647693163,0.707743928643524,1.30102999566398,1.15490195998574,0.661543506395395,0.321481620959886,0.191789027075778,1.65757731917779,-0.104577453960592,1.82390874094432,0.210419287835575,0.0670191780768018,0.97061622231479,0.681936665037238,1.15490195998574,0.801342913045577,1.26760624017703,0.364516253185088,0.192464971931147,-0.236572006437063,0.688246138944246,-0.134896025358872,1.11350927482752,1.79588001734408,0.779891911959945
"RPS6KA3",1.13076828026902,2.39794000867204,0.557520230935551,1.69897000433602,3,2,1.79588001734408,0.295849483160201,-1.08092190762393,-0.863279432843593,NA,-1.14874165128092,-0.356547323513813,0.469800301796918,0.453457336521869,-0.31695296176115,-0.464705879957229,-2.15490195998574,1.82390874094432,2.52287874528034,-1.07572071393812,-0.774690718274137,3,0.428291168191312,0.829738284605043,1.58502665202918,0.462180904926726,NA,-0.732828271596986,-1.15490195998574,-1.18708664335714,0.675717544702307,-0.320572103387881,-0.0767559813697235,-0.154281982033341,1.17392519729917,1.33724216831843,-0.863279432843593,0.838631997765025,-0.560667306169737,-0.360513510731414,0.688246138944246,0.452225294612177,-0.252588192113577,0.777283528852417,0.94692155651658,1.03621217265444,-0.1890957193313,0.636388020107856,0.327902142064283,0.585026652029182,0.844663962534938,-1.4089353929735,0.555955204081924,0.701146923590293,0.798602875679548,0.0979971086492705,NA,NA,NA,-0.860120913598763,-0.562249437179612,0.920818753952375,0.860120913598763,-0.832682665251824,-0.530177984021837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.290730039024169,1.43179827593301,0.690369832574101,-2.22184874961636,-0.360513510731414,1.76955107862173,-1.42021640338319,1.35654732351381,1.31875876262441,0.55129368009492,-0.560667306169737,-1.01772876696043,0.607303046740334,0.341988603342888,0.476253533188435,0.54821356447571,1.85387196432176,2.15490195998574,0.492144128304169,-1.82390874094432,0.282329496997738,NA,NA,NA,0.423658649794207,-0.399027104313252,0.267606240177031,-0.373659632624958,-0.747146969020107,NA,NA,0.1438755557577,0.359518563029578,0.191789027075778,1.20065945054642,0.161150909262745,0.100726812682396,-0.0371573187987575,0.334419008982047,0.224753740259764,0.374687549038326,0.252588192113577,0.669586226650809,0.55129368009492,0.212539525481585,0.3767507096021,0.31069114087638,0.623423042943488,0.596879478824182,0.718966632752272,0.423658649794207,0.709965388637482,0.372634143407267,0.330683119433888,1.30980391997149,0.896196279044043,0.752026733638193,0.306273051076353,-1.22184874961636,0.995678626217357,0.187755303199631,1.2518119729938,0.303643611266668,1.30102999566398,-0.347753658996677,-0.486782399932061,-0.630784142589857,0.623423042943488,0.744727494896694,0.94692155651658,2.52287874528034,1.13667713987954
"RPS6KA5",NA,0.332547047110046,NA,0.51427857351842,NA,NA,NA,NA,NA,NA,0.935542010773082,NA,NA,NA,NA,NA,NA,-1.17392519729917,0.216811308924742,1.18045606445813,-0.829738284605043,0.598599459218456,0.943095148663527,NA,NA,NA,NA,NA,NA,-0.549750891680639,NA,NA,-0.696803942579511,-0.772113295386326,-1.92081875395238,-2.39794000867204,NA,0.590066876668705,0.795880017344075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.67778070526608,NA,NA,-0.471083299722345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.882728704344236,-0.496209316942819,NA,0.649751981665837,-0.6345120151091,0.728158393463501,NA,NA,NA,NA,NA,NA,-0.503070351926785,-0.847711655616944,0.315154638355588,-0.528708288941061,-0.863279432843593,0.886056647693163,NA,NA,NA,0.500312917381596,1.04095860767891,1.20065945054642,0.931814138253838,1.27572413039921,1.33724216831843,-1.03151705144606,0.363512103646635,-0.410050398674292,-1.56863623584101,0.55129368009492,-1.42021640338319,-1.20065945054642,0.236572006437063,0.436518914605589,-0.142667503568732,0.730487055782084,-0.430626090384954,-0.539102157243452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.348721986001856,NA,0.600326278518962,NA,0.75448733218585,-0.402304814074488,0.330683119433888,0.605548319173784,1.61978875828839,NA,NA,NA,NA
"RPS6KB1",3,3,0.640164517660112,0.97061622231479,1.35654732351381,3,3,0.436518914605589,-3,-2.52287874528034,1.56863623584101,-1.32790214206428,-1.34678748622466,-0.767003889607846,0.34008379993015,-0.171984935776023,0.400116927926312,-1.85387196432176,1.79588001734408,2.09691001300806,-2.69897000433602,0.0783135245163979,3,1.35654732351381,0.468521082957745,-0.818156412055227,1.30980391997149,2.30102999566398,-1.56863623584101,0.191114132640188,-0.540607512240769,0.287350298372789,-0.411168274405793,0.565431095965801,-0.636388020107856,-0.391473966422806,-0.333482019445119,-1.05551732784983,1.53760200210104,0.987162775294828,0.298432014944073,0.24033215531037,0.623423042943488,NA,NA,1.00877392430751,1.56863623584101,-0.728158393463501,0.583359492661719,2.15490195998574,0.96657624451305,1.35654732351381,-0.586700235918748,0.385102783966865,2.04575749056068,1,0.448550002027125,0.527243550682788,1.07572071393812,-0.229884705212898,0.723538195826756,0.578396073130169,0.826813731587726,2.69897000433602,0.863279432843593,0.943095148663527,-1.10237290870956,-0.530177984021837,-0.640164517660112,-0.279014255846261,-0.521433504406157,-0.665546248849069,-0.75448733218585,-0.431798275933005,-0.889410289700751,-0.75448733218585,-0.498940737782248,-0.651695136951839,-0.0675262353228468,-1.3767507096021,-0.308918507877032,-1.63827216398241,0.886056647693163,-1.31875876262441,-1.69897000433602,0.537602002101044,1.16749108729376,1.88605664769316,2.30102999566398,-0.709965388637482,1.02227639471115,0.866461091629782,1.42021640338319,1.32790214206428,0.266802734893431,0.0899094544059319,0.283996656365201,0.45717457304082,NA,-0.449771646944906,-1.65757731917779,0.815308569182401,0.728158393463501,0.476253533188435,0.777283528852417,-0.515700160653214,-1.38721614328026,-0.565431095965801,-0.485452247339714,0.815308569182401,0.237321436272564,0.478861916295964,-0.0574958938319193,0.206209615309181,0.387216143280265,-1.35654732351381,0.284832642151542,0.171984935776023,0.823908740944319,2.52287874528034,3,3,1.88605664769316,1.39794000867204,0.707743928643524,1.67778070526608,2.09691001300806,1.76955107862173,1.65757731917779,1.09151498112135,-0.590066876668705,-0.290730039024169,0.906578314837765,0.772113295386326,1.23657200643706,0.379863945026242,0.250263684430939,0.596879478824182,1.4089353929735,0.123205023799299,1.72124639904717,0.709965388637482,-0.260427655549908,-1.23657200643706,0.258848401148215,0.518557371497695,-0.422508200162775,1.11918640771921,1.60205999132796,1.65757731917779
